chr#	GeneID	Symbol	EnsemblID	HGNCID	MIM Number	UniprotAC	UniprotID
9	169436 : 6835	STKLD1 : SURF2	ENSG00000198870 : ENSG00000148291	28669 : 11475	618530 : 185630	Q8NE28 : Q15527	STKL1 : SURF2
7	170575 : 26157	GIMAP1 : GIMAP2	ENSG00000213203 : ENSG00000106560	23237 : 21789	608084 : 608085	Q8WWP7 : Q9UG22	GIMA1 : GIMA2
12	192111 : 5827	PGAM5 : PXMP2	ENSG00000247077 : ENSG00000176894	28763 : 9716	614939 : 617399	Q96HS1 : Q9NR77	PGAM5 : PXMP2
21	193629 : 571	LINC00189 : BACH1	ENSG00000215533 : ENSG00000156273	18461 : 935	<NA> : 602751	<NA> : O14867	<NA> : BACH1
10	196743 : 92170	PAOX : MTG1	ENSG00000148832 : ENSG00000148824	20837 : 32159		Q6QHF9 : Q9BT17	PAOX : MTG1
14	196883 : 11035	ADCY4 : RIPK3	ENSG00000129467 : ENSG00000129465	235 : 10021	600292 : 605817	Q8NFM4 : Q9Y572	ADCY4 : RIPK3
19	199675 : 126003	MCEMP1 : TRAPPC5	ENSG00000183019 : ENSG00000181029	27291 : 23067		Q8IX19 : Q8IUR0	MCEM1 : TPPC5
19	199704 : 92285	ZNF585A : ZNF585B	ENSG00000196967 : ENSG00000245680	26305 : 30948		Q6P3V2 : Q52M93	Z585A : Z585B
19	199746 : 79713	U2AF1L4 : IGFLR1	ENSG00000161265 : ENSG00000126246	23020 : 23620	601080 : 614143	Q8WU68 : Q9H665	U2AF4 : IGFR1
1	200008 : 606495	CDCP2 : CYB5RL	ENSG00000157211 : ENSG00000215883	27297 : 32220		Q5VXM1 : Q6IPT4	CDCP2 : NB5R5
1	200185 : 4582	KRTCAP2 : MUC1	ENSG00000163463 : ENSG00000185499	28942 : 7508	619029 : 158340	Q8N6L1 : P15941	KTAP2 : MUC1
2	200539 : 51239	ANKRD23 : ANKRD39	ENSG00000163126 : ENSG00000213337	24470 : 28640		Q86SG2 : Q53RE8	ANR23 : ANR39
2	200558 : 10887	APLF : PROKR1	ENSG00000169621 : ENSG00000169618	28724 : 4524	611035 : 607122	Q8IW19 : Q8TCW9	APLF : PKR1
17	201140 : 644070	DHRS7C : GSG1L2	ENSG00000184544 : ENSG00000214978	32423 : 51826		A6NNS2 : A8MUP6	DRS7C : GS1L2
5	202052 : 641700	DNAJC18 : ECSCR	ENSG00000170464 : ENSG00000249751	28429 : 35454	<NA> : 615736	Q9H819 : Q19T08	DJC18 : ECSCR
6	206412 : 154313	C6orf163 : CFAP206	ENSG00000203872 : ENSG00000272514	21403 : 21405		Q5TEZ5 : Q8IYR0	CF163 : CF206
6	206412 : 57150	C6orf163 : SMIM8	ENSG00000203872 : ENSG00000111850	21403 : 21401		Q5TEZ5 : Q96KF7	CF163 : SMIM8
6	206412 : 63914	C6orf163 : LINC01590	ENSG00000203872 : ENSG00000111850	21403 : 21404			
7	219285 : 54809	SAMD9L : SAMD9	ENSG00000177409 : ENSG00000205413	1349 : 1348	611170 : 610456	Q8IVG5 : Q5K651	SAM9L : SAMD9
10	219743 : 84883	TYSND1 : AIFM2	ENSG00000156521 : ENSG00000042286	28531 : 21411	611017 : 605159	Q2T9J0 : Q9BRQ8	TYSD1 : FSP1
11	219931 : 107984345	TPCN2 : SMIM38	ENSG00000162341 : ENSG00000284713	20820 : 54074			
11	220004 : 54949	PPP1R32 : SDHAF2	ENSG00000162148 : ENSG00000167985	28869 : 26034	619047 : 613019	Q7Z5V6 : Q9NX18	PPR32 : SDHF2
11	220074 : 120356739	LRTOMT : LRRC51	ENSG00000284922 : ENSG00000184154	25033 : 55526			
11	220074 : 120356740	LRTOMT : TOMT	ENSG00000284922 : ENSG00000284844	25033 : 55527			
13	221178 : 338872	SPATA13 : C1QTNF9	ENSG00000182957 : ENSG00000240654	23222 : 28732	613324 : 614285	Q96N96 : P0C862	SPT13 : C1T9A
6	221302 : 221303	ZUP1 : FAM162B	ENSG00000153975 : ENSG00000183807	21224 : 21549		Q96AP4 : Q5T6X4	ZUP1 : F162B
6	221303 : 221302	FAM162B : ZUP1	ENSG00000183807 : ENSG00000153975	21549 : 21224		Q5T6X4 : Q96AP4	F162B : ZUP1
6	221393 : 222611	ADGRF4 : ADGRF2		19011 : 18991		Q8IZF3 : Q8IZF7	AGRF4 : AGRF2
6	221409 : 441151	SPATS1 : TMEM151B	ENSG00000249481 : ENSG00000178233	22957 : 21315		Q496A3 : Q8IW70	SPAS1 : T151B
6	221443 : 222643	OARD1 : UNC5CL	ENSG00000124596 : ENSG00000124602	21257 : 21203	614393 : 617464	Q9Y530 : Q8IV45	OARD1 : UN5CL
6	221711 : 81853	SYCP2L : TMEM14B	ENSG00000153157 : ENSG00000137210	21537 : 21384	616799 : 619865	Q5T4T6 : Q9NUH8	SYC2L : TM14B
7	221914 : 79690	GPC2 : GAL3ST4	ENSG00000213420 : ENSG00000197093	4450 : 24145	618446 : 608235	Q8N158 : Q96RP7	GPC2 : G3ST4
7	221938 : 55698	MMD2 : RADIL	ENSG00000136297 : ENSG00000157927	30133 : 22226	614581 : 611491	Q8IY49 : Q96JH8	PAQRA : RADIL
7	221955 : 11014	DAGLB : KDELR2	ENSG00000164535 : ENSG00000136240	28923 : 6305	614016 : 609024	Q8NCG7 : P33947	DGLB : ERD22
7	222068 : 54606	TMED4 : DDX56	ENSG00000158604 : ENSG00000136271	22301 : 18193	612038 : 608023	Q7Z7H5 : Q9NY93	TMED4 : DDX56
6	222611 : 221393	ADGRF2 : ADGRF4	<NA> : ENSG00000153294	18991 : 19011	<NA> : 614268	Q8IZF7 : Q8IZF3	AGRF2 : AGRF4
6	222643 : 221443	UNC5CL : OARD1	ENSG00000124602 : ENSG00000124596	21203 : 21257	617464 : 614393	Q8IV45 : Q9Y530	UN5CL : OARD1
2	245711 : 5500	SPDYA : PPP1CB	ENSG00000163806 : ENSG00000213639	30613 : 9282	614029 : 600590	Q5MJ70 : P62140	SPDYA : PP1B
7	246721 : 100133005	POLR2J2 : RASA4DP		23208 : 44226			
1	254268 : 23155	AKNAD1 : CLCC1	ENSG00000162641 : ENSG00000121940	28398 : 29675	<NA> : 617539	Q5T1N1 : Q96S66	AKND1 : CLCC1
9	254295 : 23511	PHYHD1 : NUP188	ENSG00000175287 : ENSG00000095319	23396 : 17859	620042 : 615587	Q5SRE7 : Q5SRE5	PHYD1 : NU188
16	254528 : 64735	MEIOB : LINC00254	ENSG00000162039 : ENSG00000281219	28569 : 14160			
8	254778 : 137872	VXN : ADHFE1	ENSG00000169085 : ENSG00000147576	28498 : 16354	<NA> : 611083	Q8TAG6 : Q8IWW8	VEXIN : HOT
8	254958 : 441359	REXO1L1P : REXO1L3P		24660 : 32240			
3	255758 : 5130	DYNLT2B : PCYT1A	ENSG00000213123 : ENSG00000161217	28482 : 8754	617353 : 123695	Q8WW35 : P49585	DYT2B : PCY1A
17	256302 : 8834	NATD1 : TMEM11	ENSG00000274180 : ENSG00000178307	30770 : 16823	<NA> : 618817	Q8N6N6 : P17152	NATD1 : TMM11
17	256933 : 51529	NPB : ANAPC11	ENSG00000183979 : ENSG00000141552	30099 : 14452	607996 : 614534	Q8NG41 : Q9NYG5	NPB : APC11
3	257068 : 90102	PLCXD2 : PHLDB2	<NA> : ENSG00000144824	26462 : 29573	617015 : 610298	Q0VAA5 : Q86SQ0	PLCX2 : PHLB2
13	266695 : 107984132	PHF2P1 : LOC107984132	<NA> : ENSG00000287861				
10	282966 : 1103	C10orf53 : CHAT	ENSG00000178645 : ENSG00000070748	27421 : 1912	<NA> : 118490	Q8N6V4 : P28329	CJ053 : CLAT
11	283197 : 83661	LINC00301 : MS4A8	ENSG00000181995 : ENSG00000166959	28603 : 13380	<NA> : 606549	<NA> : Q9BY19	<NA> : M4A8
12	283358 : 84318	B4GALNT3 : CCDC77	ENSG00000139044 : ENSG00000120647	24137 : 28203		Q6L9W6 : Q9BR77	B4GN3 : CCD77
12	283459 : 1337	GATC : COX6A1	ENSG00000257218 : ENSG00000111775	25068 : 2277	617210 : 602072	O43716 : P12074	GATC : CX6A1
14	283643 : 1396	TEDC1 : CRIP1	ENSG00000185347 : ENSG00000213145	20127 : 2360	<NA> : 123875	Q86SX3 : P50238	TEDC1 : CRIP1
16	283849 : 653319	EXOC3L1 : MATCAP1	ENSG00000179044 : ENSG00000196123	27540 : 34408	614117 : 619978	Q86VI1 : Q68EN5	EX3L1 : MACA1
16	283948 : 9091	NHLRC4 : PIGQ	ENSG00000257108 : ENSG00000007541	26700 : 14135	<NA> : 605754	P0CG21 : Q9BRB3	NHLC4 : PIGQ
19	284309 : 54807	ZNF776 : ZNF586	ENSG00000152443 : ENSG00000083828	26765 : 25949		Q68DI1 : Q9NXT0	ZN776 : ZN586
19	284309 : 84914	ZNF776 : ZNF587	ENSG00000152443 : ENSG00000198466	26765 : 30955		Q68DI1 : Q96SQ5	ZN776 : ZN587
19	284309 : 90233	ZNF776 : ZNF551	ENSG00000152443 : ENSG00000204519	26765 : 25108		Q68DI1 : Q7Z340	ZN776 : ZN551
19	284359 : 2523	IZUMO1 : FUT1	ENSG00000182264 : ENSG00000174951	28539 : 4012	609278 : 211100	Q8IYV9 : P19526	IZUM1 : FUT1
19	284366 : 11202	KLK9 : KLK8	ENSG00000213022 : ENSG00000129455	6370 : 6369	605504 : 605644	Q9UKQ9 : O60259	KLK9 : KLK8
19	284390 : 90592	ZNF763 : ZNF700	ENSG00000197054 : ENSG00000196757	27614 : 25292		Q0D2J5 : Q9H0M5	ZN763 : ZN700
19	284418 : 125965	GARIN5B : COX6B2	ENSG00000180043 : ENSG00000160471	25278 : 24380	<NA> : 618127	Q8N5Q1 : Q6YFQ2	GAR5B : CX6B2
19	284440 : 440515	LINC00663 : ZNF506	<NA> : ENSG00000081665	28609 : 23780		<NA> : Q5JVG8	<NA> : ZN506
1	284551 : 149086	LINC01226 : LDC1P	<NA> : ENSG00000260386	49678 : 49677			
2	285051 : 805	STPG4 : CALM2	ENSG00000239605 : ENSG00000143933	26850 : 1445	<NA> : 114182		
6	285782 : 6745	CAGE1 : SSR1	ENSG00000164304 : ENSG00000124783	21622 : 11323	608304 : 600868	Q8TC20 : P43307	CAGE1 : SSRA
8	286075 : 101928160	ZNF707 : LOC101928160	ENSG00000181135 : ENSG00000181135				
8	286128 : 2738	ZFP41 : GLI4	ENSG00000181638 : ENSG00000250571	26786 : 4320	<NA> : 165280	Q8N8Y5 : P10075	ZFP41 : GLI4
8	286187 : 10987	PPP1R42 : COPS5	ENSG00000178125 : ENSG00000121022	33732 : 2240	617720 : 604850	Q7Z4L9 : Q92905	PPR42 : CSN5
X	286527 : 767811	TMSB15B : H2BW4P		28612 : 25757			
1	333926 : 389	PPM1J : RHOC	ENSG00000155367 : ENSG00000155366	20785 : 669	609957 : 165380	Q5JR12 : P08134	PPM1J : RHOC
12	338785 : 3851	KRT79 : KRT4	ENSG00000185640 : ENSG00000170477	28930 : 6441	611160 : 123940	Q5XKE5 : P19013	K2C79 : K2C4
12	338799 : 54509	LINC01089 : RHOF	ENSG00000212694 : ENSG00000139725	27886 : 15703	<NA> : 618867	<NA> : Q9HBH0	<NA> : RHOF
12	338821 : 10599	SLCO1B7 : SLCO1B1	<NA> : ENSG00000134538	32934 : 10959	619875 : 604843	G3V0H7 : Q9Y6L6	SO1B7 : SO1B1
12	338821 : 28234	SLCO1B7 : SLCO1B3	<NA> : ENSG00000111700	32934 : 10961	619875 : 605495	G3V0H7 : Q9NPD5	SO1B7 : SO1B3
13	338872 : 221178	C1QTNF9 : SPATA13	ENSG00000240654 : ENSG00000182957	28732 : 23222	614285 : 613324	P0C862 : Q96N96	C1T9A : SPT13
17	339256 : 347716	NOS2P3 : USP32P3		35124 : 43576			
1	339524 : 9653	LINC01140 : HS2ST1	ENSG00000267272 : ENSG00000153936	27922 : 5193	<NA> : 604844	<NA> : Q7LGA3	<NA> : HS2ST
2	339804 : 5194	C2orf74 : PEX13	ENSG00000237651 : ENSG00000162928	34439 : 8855	<NA> : 601789	A8MZ97 : Q92968	CB074 : PEX13
2	339804 : 84542	C2orf74 : SANBR	ENSG00000237651 : ENSG00000162929	34439 : 29387		A8MZ97 : Q6NSI8	CB074 : SANBR
3	339829 : 101928882	CCDC39 : LOC101928882	ENSG00000284862 : ENSG00000285336				
5	340069 : 3295	FAM170A : HSD17B4	ENSG00000164334 : ENSG00000133835	27963 : 5213	618401 : 601860	A1A519 : P51659	F170A : DHB4
15	342096 : 732265	GOLGA6A : COMMD4P2		13567 : 51910			
16	342371 : 9798	ATXN1L : IST1	ENSG00000224470 : ENSG00000182149	33279 : 28977	614301 : 616434	P0C7T5 : P53990	ATX1L : IST1
20	343578 : 149685	ARHGAP40 : ADIG	ENSG00000124143 : ENSG00000182035	16226 : 28606	<NA> : 611396	<NA> : Q0VDE8	<NA> : ADIG
17	347716 : 339256	USP32P3 : NOS2P3	<NA> : ENSG00000291195	43576 : 35124			
5	347732 : 84105	CATSPER3 : PCBD2	ENSG00000152705 : ENSG00000132570	20819 : 24474	609120 : 609836	Q86XQ3 : Q9H0N5	CTSR3 : PHS2
15	348094 : 80301	ANKDD1A : PLEKHO2	ENSG00000166839 : ENSG00000241839	28002 : 30026		Q495B1 : Q8TD55	AKD1A : PKHO2
7	349075 : 51373	ZNF713 : MRPS17	ENSG00000178665 : ENSG00000239789	22043 : 14047	616181 : 611980	Q8N859 : Q9Y2R5	ZN713 : RT17
19	352909 : 7137	DNAAF3 : TNNI3	ENSG00000167646 : ENSG00000129991	30492 : 11947	614566 : 191044	Q8N9W5 : P19429	DAAF3 : TNNI3
17	353149 : 57335	TBC1D26 : ZNF286A	ENSG00000214946 : ENSG00000187607	28745 : 13501		Q86UD7 : Q9HBT8	TBC26 : Z286A
19	353514 : 23547	LILRA5 : LILRA4	ENSG00000187116 : ENSG00000239961	16309 : 15503	606047 : 607517	A6NI73 : P59901	LIRA5 : LIRA4
17	374286 : 10626	FBXW10B : TRIM16	ENSG00000241322 : ENSG00000221926	14379 : 17241	604596 : 609505	O95170 : O95361	CDRT1 : TRI16
11	374393 : 63901	FAM111B : FAM111A	ENSG00000189057 : ENSG00000166801	24200 : 24725	615584 : 615292	Q6SJ93 : Q96PZ2	F111B : F111A
17	374768 : 2256	SPEM1 : FGF11	ENSG00000181323 : ENSG00000161958	32429 : 3667	615116 : 601514	Q8N4L4 : Q92914	SPEM1 : FGF11
19	374875 : 25873	HSD11B1L : RPL36	ENSG00000167733 : ENSG00000130255	30419 : 13631	<NA> : 617893	Q7Z5J1 : Q9Y3U8	DHI1L : RL36
1	374977 : 26027	MROH7 : ACOT11	ENSG00000184313 : ENSG00000162390	24802 : 18156	<NA> : 606803	Q68CQ1 : Q8WXI4	MROH7 : ACO11
1	375035 : 9095	SFT2D2 : TBX19	ENSG00000213064 : ENSG00000143178	25140 : 11596	<NA> : 604614	O95562 : O60806	SFT2B : TBX19
2	375190 : 653140	FAM228B : FAM228A	ENSG00000219626 : ENSG00000186453	24736 : 34418		P0C875 : Q86W67	F228B : F228A
2	375298 : 4760	CERKL : NEUROD1	ENSG00000188452 : ENSG00000162992	21699 : 7762	608381 : 601724	Q49MI3 : Q13562	CERKL : NDF1
7	375593 : 155400	TRIM73 : NSUN5P1	ENSG00000178809 : ENSG00000223705	18162 : 19146			
3	377047 : 100288960	PRSS45P : PRSS43P	<NA> : ENSG00000286651	30717 : 37323			
3	377047 : 729756	PRSS45P : PRSS44P		30717 : 37324			
8	377677 : 761	CA13 : CA3	ENSG00000185015 : ENSG00000164879	14914 : 1374	611436 : 114750	Q8N1Q1 : P07451	CAH13 : CAH3
3	386724 : 29925	AMIGO3 : GMPPB	ENSG00000176020 : ENSG00000173540	24075 : 22932	615691 : 615320	Q86WK7 : Q9Y5P6	AMGO3 : GMPPB
16	387254 : 100271836	SLC7A5P2 : SMG1P3	<NA> : ENSG00000180747	24951 : 49860			
1	387338 : 2166	NSUN4 : FAAH	ENSG00000117481 : ENSG00000117480	31802 : 3553	615394 : 602935	Q96CB9 : O00519	NSUN4 : FAAH1
11	387748 : 10346	OR56B1 : TRIM22	ENSG00000181023 : ENSG00000132274	15245 : 16379	<NA> : 606559	Q8NGI3 : Q8IYM9	O56B1 : TRI22
17	388436 : 22905	LOC388436 : EPN2	<NA> : ENSG00000072134	<NA> : 18639	<NA> : 607263	<NA> : O95208	<NA> : EPN2
1	388646 : 2634	GBP7 : GBP2	ENSG00000213512 : ENSG00000162645	29606 : 4183	612468 : 600412	Q8N8V2 : P32456	GBP7 : GBP2
1	388677 : 100132406	NOTCH2NLA : NBPF10	ENSG00000264343 : ENSG00000271425	31862 : 31992	618023 : 614000	Q7Z3S9 : Q6P3W6	NT2NA : NBPFA
3	389114 : 100506243	ZNF662 : KRBOX1	ENSG00000182983 : ENSG00000240747	31930 : 38708		Q6ZS27 : C9JBD0	ZN662 : KRBX1
3	389114 : 1238	ZNF662 : ACKR2	ENSG00000182983 : ENSG00000144648	31930 : 1565	<NA> : 602648	Q6ZS27 : O00590	ZN662 : ACKR2
3	389114 : 729085	ZNF662 : GASK1A	ENSG00000182983 : ENSG00000144649	31930 : 24485		Q6ZS27 : Q9UFP1	ZN662 : GAK1A
3	389125 : 3700	MUSTN1 : ITIH4	ENSG00000272573 : ENSG00000055955	22144 : 6169	617195 : 600564	Q8IVN3 : Q14624	MSTN1 : ITIH4
7	389458 : 441191	RBAKDN : RNF216P1	ENSG00000273313 : ENSG00000196204	33770 : 33610			
7	389458 : 57786	RBAKDN : RBAK	ENSG00000273313 : ENSG00000146587	33770 : 17680	<NA> : 608191	<NA> : Q9NYW8	<NA> : RBAK
9	389766 : 81689	C9orf153 : ISCA1	ENSG00000187753 : ENSG00000135070	31456 : 28660	<NA> : 611006	Q5TBE3 : Q9BUE6	CI153 : ISCA1
1	391123 : 25790	VSIG8 : CFAP45	ENSG00000243284 : ENSG00000213085	32063 : 17229	<NA> : 605152	P0DPA2 : Q9UL16	VSIG8 : CFA45
10	399706 : 22884	LINC00200 : WDR37	ENSG00000229205 : ENSG00000047056	30974 : 31406	<NA> : 618586	<NA> : Q9Y2I8	<NA> : WDR37
10	399818 : 9679	EEF1AKMT2 : FAM53B	ENSG00000203791 : ENSG00000189319	33787 : 28968	617794 : 617289	Q5JPI9 : Q14153	EFMT2 : FA53B
19	400710 : 25888	ZNF473CR : ZNF473	ENSG00000204666 : ENSG00000142528	56021 : 23239	<NA> : 617908	<NA> : Q8WTR7	<NA> : ZN473
1	400793 : 9722	C1orf226 : NOS1AP	ENSG00000239887 : ENSG00000198929	34351 : 16859	<NA> : 605551	A1L170 : O75052	CA226 : CAPON
1	400798 : 84066	C1orf220 : TEX35	ENSG00000213057 : ENSG00000240021	33805 : 25366		<NA> : Q5T0J7	<NA> : TEX35
22	400931 : 150381	MIRLET7BHG : PRR34-AS1		37189 : 50499			
2	400986 : 150759	ANKRD36C : LINC00342		32946 : 42470			
6	401232 : 4835	LINC01011 : NQO2	<NA> : ENSG00000124588	33812 : 7856	<NA> : 160998	<NA> : P16083	<NA> : NQO2
6	401262 : 24149	CRIP3 : ZNF318	ENSG00000146215 : ENSG00000171467	17751 : 13578	<NA> : 617512	Q6Q6R5 : Q5VUA4	CRIP3 : ZN318
7	401387 : 1595	LRRD1 : CYP51A1	ENSG00000240720 : ENSG00000001630	34300 : 2649	<NA> : 601637	A4D1F6 : Q16850	LRRD1 : CP51A
9	401505 : 51010	TOMM5 : EXOSC3	ENSG00000175768 : ENSG00000107371	31369 : 17944	616169 : 606489	Q8N4H5 : Q9NQT5	TOM5 : EXOS3
9	401505 : 6461	TOMM5 : SHB	ENSG00000175768 : ENSG00000107338	31369 : 10838	616169 : 600314	Q8N4H5 : Q15464	TOM5 : SHB
9	401505 : 92014	TOMM5 : SLC25A51	ENSG00000175768 : ENSG00000122696	31369 : 23323	616169 : 619153	Q8N4H5 : Q9H1U9	TOM5 : S2551
9	401562 : 5730	LCNL1 : PTGDS	ENSG00000214402 : ENSG00000107317	34436 : 9592	<NA> : 176803	Q6ZST4 : P41222	LCNL1 : PTGDS
	401577 : 4267						
7	402573 : 81628	SPACDR : TSC22D4	ENSG00000185955 : ENSG00000166925	22135 : 21696	619782 : 611914	Q8IZ16 : Q9Y3Q8	SACDR : T22D4
11	402778 : 1509	IFITM10 : CTSD	ENSG00000244242 : ENSG00000117984	40022 : 2529	618293 : 116840	A6NMD0 : P07339	IFM10 : CATD
19	404037 : 53345	HAPLN4 : TM6SF2	ENSG00000187664 : ENSG00000213996	31357 : 11861	619710 : 606563	Q86UW8 : Q9BZW4	HPLN4 : TM6S2
10	414217 : 119385	BMS1P3 : AGAP11	ENSG00000240089 : ENSG00000271880	23651 : 29421		<NA> : Q8TF27	<NA> : AGA11
10	414217 : 643161	BMS1P3 : FAM25A	ENSG00000240089 : ENSG00000188100	23651 : 23436			
9	414332 : 158062	LCN10 : LCN6	ENSG00000187922 : ENSG00000267206	20892 : 17337	612904 : 609379	Q6JVE6 : P62502	LCN10 : LCN6
11	440034 : 5954	PAX6-AS1 : RCN1	ENSG00000281880 : ENSG00000049449	53448 : 9934	<NA> : 602735	<NA> : Q15293	<NA> : RCN1
11	440050 : 55191	KRTAP5-7 : NADSYN1	ENSG00000244411 : ENSG00000172890	23602 : 29832	<NA> : 608285	Q6L8G8 : Q6IA69	KRA57 : NADE
15	440307 : 51335	TTLL13 : NGRN	ENSG00000213471 : ENSG00000182768	32484 : 18077	<NA> : 616718	<NA> : Q9NPE2	<NA> : NGRN
16	440354 : 100422558	SMG1P2 : SMG1P6	<NA> : ENSG00000254634	49859 : 49863			
16	440354 : 81893	SMG1P2 : SLC7A5P1	<NA> : ENSG00000260727	49859 : 29458			
17	440434 : 729873	NPEPPSP1 : TBC1D3	ENSG00000291088 : ENSG00000274611	44259 : 19031	<NA> : 607741		
19	440503 : 116844	PLIN5 : LRG1	ENSG00000214456 : ENSG00000171236	33196 : 29480	613248 : 611289	Q00G26 : P02750	PLIN5 : A2GL
19	440515 : 284440	ZNF506 : LINC00663		23780 : 28609	<NA> : 617117		
5	441108 : 10111	IRF1-AS1 : RAD50	<NA> : ENSG00000113522	33838 : 9816	<NA> : 604040	<NA> : Q92878	<NA> : RAD50
6	441151 : 221409	TMEM151B : SPATS1	ENSG00000178233 : ENSG00000249481	21315 : 22957		Q8IW70 : Q496A3	T151B : SPAS1
7	441191 : 389458	RNF216P1 : RBAKDN	ENSG00000196204 : ENSG00000273313	33610 : 33770			
7	441191 : 57786	RNF216P1 : RBAK	ENSG00000196204 : ENSG00000146587	33610 : 17680	<NA> : 608191	<NA> : Q9NYW8	<NA> : RBAK
8	441359 : 254958	REXO1L3P : REXO1L1P		32240 : 24660			
X	441509 : 100128594	GLRA4 : TMSB15B-AS1		31715 : 53858			
X	441509 : 51209	GLRA4 : RAB9B	<NA> : ENSG00000123570	31715 : 14090	<NA> : 300285	<NA> : Q9NP90	<NA> : RAB9B
2	493753 : 11320	COA5 : MGAT4A	ENSG00000183513 : ENSG00000071073	33848 : 7047	613920 : 604623	Q86WW8 : Q9UM21	COA5 : MGT4A
5	497189 : 140947	TIFAB : DCANP1	ENSG00000255833 : ENSG00000251380	34024 : 24459	612663 : 609710	Q6ZNK6 : Q8TF63	TIFAB : DCNP1
8	541565 : 64236	C8orf58 : PDLIM2	ENSG00000241852 : ENSG00000120913	32233 : 13992	<NA> : 609722	Q8NAV2 : Q96JY6	CH058 : PDLI2
15	594855 : 79748	CPLX3 : LMAN1L	ENSG00000213578 : ENSG00000140506	27652 : 6632	609585 : 609548	Q8WVH0 : Q9HAT1	CPLX3 : LMA1L
1	606495 : 200008	CYB5RL : CDCP2	ENSG00000215883 : ENSG00000157211	32220 : 27297	<NA> : 612320	Q6IPT4 : Q5VXM1	NB5R5 : CDCP2
15	619189 : 80237	SERINC4 : ELL3	ENSG00000184716 : ENSG00000128886	32237 : 23113	614550 : 609885	A6NH21 : Q9HB65	SERC4 : ELL3
19	641649 : 593	TMEM91 : BCKDHA	ENSG00000142046 : ENSG00000248098	32393 : 986	618294 : 608348	Q6ZNR0 : P12694	TMM91 : ODBA
5	641700 : 202052	ECSCR : DNAJC18	ENSG00000249751 : ENSG00000170464	35454 : 28429		Q19T08 : Q9H819	ECSCR : DJC18
7	641808 : 100505767	FAM185BP : SPDYE18	<NA> : ENSG00000205482	21813 : 51514			
10	643161 : 119385	FAM25A : AGAP11	ENSG00000188100 : ENSG00000271880	23436 : 29421		<NA> : Q8TF27	<NA> : AGA11
10	643161 : 414217	FAM25A : BMS1P3	ENSG00000188100 : ENSG00000240089	23436 : 23651			
10	643479 : 119016	FAM25EP : AGAP4	ENSG00000290779 : ENSG00000188234	23587 : 23459		<NA> : Q96P64	<NA> : AGAP4
10	643650 : 728113	LINC00842 : ANXA8L1	ENSG00000285294 : ENSG00000264230	44989 : 23334		<NA> : Q5VT79	<NA> : AXA81
19	643719 : 100129800	SCGB1B2P : ZNF807P		20741 : 33229			
17	644070 : 201140	GSG1L2 : DHRS7C	ENSG00000214978 : ENSG00000184544	51826 : 32423	<NA> : 616161	A8MUP6 : A6NNS2	GS1L2 : DRS7C
9	644249 : 84210	LOC644249 : ANKRD20A1	<NA> : ENSG00000260691	<NA> : 23665		<NA> : Q5TYW2	<NA> : A20A1
13	644623 : 100887750	TPTE2P2 : MRPS31P5	<NA> : ENSG00000291010	38076 : 39253			
17	645832 : 7448	SEBOX : VTN	ENSG00000274529 : ENSG00000109072	32942 : 12724	610975 : 193190	Q9HB31 : P04004	SEBOX : VTNC
3	646951 : 7401	MINDY4B : CLRN1	ENSG00000214237 : ENSG00000163646	35475 : 12605	<NA> : 606397	<NA> : P58418	<NA> : CLRN1
22	652968 : 83874	CASTOR1 : TBC1D10A	ENSG00000239282 : ENSG00000099992	34423 : 23609	617034 : 610020	Q8WTX7 : Q9BXI6	CAST1 : TB10A
1	653121 : 728116	ZBTB8A : ZBTB8B	ENSG00000160062 : ENSG00000273274	24172 : 37057		Q96BR9 : Q8NAP8	ZBT8A : ZBT8B
15	653125 : 89838	GOLGA8K : ULK4P1	ENSG00000249931 : ENSG00000291023	38652 : 15775			
2	653140 : 375190	FAM228A : FAM228B	ENSG00000186453 : ENSG00000219626	34418 : 24736		Q86W67 : P0C875	F228A : F228B
1	653160 : 100506144	GPR199P : TMEM35B	ENSG00000241014 : ENSG00000243749	55170 : 40021		<NA> : Q8NCS4	<NA> : TM35B
16	653319 : 283849	MATCAP1 : EXOC3L1	ENSG00000196123 : ENSG00000179044	34408 : 27540	619978 : 614117	Q68EN5 : Q86VI1	MACA1 : EX3L1
10	728113 : 643650	ANXA8L1 : LINC00842	ENSG00000264230 : ENSG00000285294	23334 : 44989			
1	728116 : 653121	ZBTB8B : ZBTB8A	ENSG00000273274 : ENSG00000160062	37057 : 24172	<NA> : 618742	Q8NAP8 : Q96BR9	ZBT8B : ZBT8A
X	728343 : 100996648	NXF2B : TCP11X2	ENSG00000269437 : ENSG00000215029	23984 : 48335		<NA> : Q5H9J9	<NA> : T11X2
17	728392 : 22861	LOC728392 : NLRP1	ENSG00000286190 : ENSG00000091592	<NA> : 14374	<NA> : 606636	A0A494C1I1 : Q9C000	A0A494C1I1 : NLRP1
6	728464 : 8528	METTL24 : DDO	ENSG00000053328 : ENSG00000203797	21566 : 2727	<NA> : 124450	Q5JXM2 : Q99489	MET24 : OXDD
6	728464 : 8936	METTL24 : WASF1	ENSG00000053328 : ENSG00000112290	21566 : 12732	<NA> : 605035	Q5JXM2 : Q92558	MET24 : WASF1
9	728489 : 64170	DNLZ : CARD9	ENSG00000213221 : ENSG00000187796	33879 : 16391	<NA> : 607212	Q5SXM8 : Q9H257	DNLZ : CARD9
